timestamp,SY,AY,SO,AO,RA,RS,ARe,SRe,sum
44.0,9.669613539763207E242,-3.549286574263926E242,-1.608523802629546E239,5.916384209941597E238,3.548750841263985E242,-9.668135652755158E242,-5.590542105319984E237,1.3063679458265901E238,9.7178612820367E226
45.0,5.010818093929027E248,-1.8737219255308804E248,-8.335411360966941E244,3.12334925243198E244,1.8734392036245421E248,-5.010052310657017E248,-2.961301890521893E243,6.775786408711115E243,-2.145249487012586E232
46.0,2.5969177146150616E254,-9.88699881303105E253,-4.319929059429405E250,1.6480864757138768E250,9.885507510887182E253,-2.596520871021766E254,-1.5678433184354563E249,3.514931264814982E249,1.2333263341931576E239
47.0,1.346037255305077E260,-5.214696830193344E259,-2.2391105266389022E256,8.692499529710262E255,5.213910550734785E259,-1.3458315805287653E260,-8.297049441243241E254,1.8236276352426693E255,1.2665059913451173E244
48.0,6.977576671827662E265,-2.7492118268162625E265,-1.160708309393924E262,4.582726169614136E261,2.748797443122895E265,-6.976510590925122E265,-4.38889235943024E260,9.462740685249812E260,-1.5308371630372564E250
49.0,3.6174297410123205E271,-1.4488072772530841E271,-6.017534730466427E267,2.415051585057665E267,1.4485889783474435E271,-3.616877096234202E271,-2.320625286505239E266,4.9108694927935955E266,-6.184743134618179E255
50.0,1.8756113291997863E277,-7.63210757555871E276,-3.120048694593033E273,1.2722145573345952E273,7.630958015087035E276,-1.8753248137382794E277,-1.2265408566118472E272,2.5489407952452066E272,-3.8143590902444617E261
51.0,9.725952611987236E282,-4.018995008620231E282,-1.6178963593805091E279,6.699361685411545E278,4.018389875211739E282,-9.724467034020055E282,-6.480276004823971E277,1.3231839219924555E278,7.26037442946138E266
52.0,5.043909844463154E288,-2.115615677965627E288,-8.390462240361048E284,3.5265724648188484E284,2.1152972459664743E288,-5.043139495432381E288,-3.4225247328929217E283,6.869719326336252E283,1.1784600069226893E273
53.0,2.616059704444275E294,-1.1132922687937245E294,-4.3517731304824884E290,1.8557749258083695E290,1.1131247608786421E294,-2.6156601981303524E294,-1.8069577498846625E289,3.5670999125444417E289,-2.4378867084003868E278
54.0,1.3569769298182853E300,-5.856539840385085E299,-2.25730935743892E296,9.762415369444373E295,5.855658967145356E299,-1.3567697234568837E300,-9.53682972150468E294,1.852457434202517E295,-7.56101447161944E283
55.0,7.039487830716442E305,-3.0799135372325042E305,-1.1710075698468322E302,5.133987090385516E301,3.079450456207631E305,-7.038413036878122E305,-5.0317684165500016E300,9.621373152748126E300,2.4004021743411765E289
56.0,NaN,NaN,NaN,NaN,NaN,NaN,-Infinity,Infinity,NaN
57.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
