timestamp,Y,A,O,Af,R,sum
224.0,0.4197581984235895,0.4701662162509211,0.10852211847610337,6.006563235175598E-4,9.528105258682466E-4,0.9999999999999999
225.0,0.4189837720534972,0.4705362524310964,0.10892262964763301,6.028942331173032E-4,9.544516346558476E-4,0.9999999999999997
226.0,0.4182174906890635,0.4709004792108278,0.10932083263922258,6.05119303233338E-4,9.560781576525557E-4,0.9999999999999997
227.0,0.4174592819173613,0.4712589657003727,0.10971673063149007,6.073315505979412E-4,9.576902001777566E-4,0.9999999999999998
228.0,0.41670907384857175,0.47161178032262335,0.1101103269688803,6.095309928719749E-4,9.592878670523878E-4,0.9999999999999998
229.0,0.41596679511350515,0.47195899081885817,0.11050162515641206,6.117176486265714E-4,9.608712625978218E-4,0.9999999999999997
230.0,0.41523237486111686,0.4723006642544552,0.11089062885646785,6.138915373250604E-4,9.624404906348176E-4,0.9999999999999997
231.0,0.4145057427560176,0.4726368670245683,0.11127734188562621,6.160526793051332E-4,9.639956544825384E-4,0.9999999999999998
232.0,0.4137868289759791,0.4729676648597659,0.1116617682115359,6.18201095761243E-4,9.655368569576353E-4,0.9999999999999999
233.0,0.4130755642094355,0.4732931228316321,0.11204391194983154,6.20336808727238E-4,9.670642003733957E-4,0.9999999999999998
234.0,0.4123718796529799,0.4736133053583313,0.11242377736109038,6.224598410592252E-4,9.685777865389546E-4,0.9999999999999997
235.0,0.41167570700885797,0.47392827621013495,0.1128013688478296,6.245702164186617E-4,9.700777167585688E-4,0.9999999999999999
236.0,0.41098697848245713,0.4742380985149123,0.11317669095154373,6.266679592556723E-4,9.715640918309519E-4,0.9999999999999998
237.0,0.4103056267797931,0.4745428347635835,0.11354974834978192,6.287530947925893E-4,9.730370120486704E-4,0.9999999999999998
238.0,0.4096315851049931,0.47484254681553695,0.11392054585326439,6.308256490077138E-4,9.744965771975986E-4,0.9999999999999998
239.0,0.40896478715777673,0.47513729590400955,0.11428908840303775,6.328856486192951E-4,9.759428865564315E-4,0.9999999999999998
240.0,0.4083051671309342,0.47542714264143077,0.11465538106766883,6.349331210697258E-4,9.773760388962556E-4,0.9999999999999998
241.0,0.4076526597078025,0.47571214702473064,0.11501942904047646,6.369680945099499E-4,9.787961324801758E-4,0.9999999999999998
242.0,0.4070072000597402,0.47599236844061155,0.1153812376368009,6.38990597784084E-4,9.802032650629978E-4,0.9999999999999997
243.0,0.40636872384359995,0.47626786567078416,0.11574081229131043,6.410006604142451E-4,9.815975338909634E-4,0.9999999999999998
244.0,0.4057371671992004,0.4765386968971675,0.11609815855534475,6.429983125855868E-4,9.829790357015423E-4,0.9999999999999999
245.0,0.4051124667467968,0.4768049197070534,0.11645328209429476,6.449835851315393E-4,9.843478667232734E-4,0.9999999999999998
246.0,0.4044945595845509,0.4770665910982357,0.11680618868501831,6.469565095192508E-4,9.85704122675659E-4,0.9999999999999998
247.0,0.4038833832860004,0.4773237674841035,0.11715688421329154,6.4891711783523E-4,9.870478987691093E-4,0.9999999999999997
248.0,0.40327887589752826,0.47757650469869994,0.11750537467129542,6.508654427711862E-4,9.883792897049377E-4,0.9999999999999998
249.0,0.40268097593583185,0.4778248580017454,0.11785166615513705,6.528015176100634E-4,9.896983896754028E-4,0.9999999999999999
250.0,0.4020896223853924,0.4780688820836258,0.11819576486240548,6.547253762122698E-4,9.91005292363801E-4,0.9999999999999998
251.0,0.4015047546959451,0.47830863107034655,0.11853767708976143,6.56637053002097E-4,9.923000909446036E-4,0.9999999999999998
252.0,0.4009263127799497,0.4785441585284513,0.11887740923056078,6.585365829543295E-4,9.93582878083642E-4,0.9999999999999997
253.0,0.4003542370100624,0.4787755174699067,0.11921496777251127,6.604240015810399E-4,9.948537459383382E-4,0.9999999999999998
254.0,0.39978846821660835,0.4790027603569527,0.11955035929536213,6.6229934491857E-4,9.961127861579787E-4,0.9999999999999998
255.0,0.3992289476850563,0.47922593910691846,0.1198835904686263,6.641626495146943E-4,9.97360089884033E-4,0.9999999999999999
256.0,0.3986756171534942,0.4794451050970044,0.12021466804933476,6.660139524159647E-4,9.985957477505157E-4,0.9999999999999998
257.0,0.39812841881010713,0.4796603091690304,0.12054359887982266,6.678532911552332E-4,9.998198498843884E-4,0.9999999999999999
258.0,0.3975872952906569,0.4798716016341505,0.12087038988554706,6.696807037393525E-4,0.0010010324859060058,0.9999999999999999
259.0,0.3970521896759642,0.4800790322775334,0.12119504807293557,6.7149622863705E-4,0.0010022337449296006,0.9999999999999998
260.0,0.39652304548939293,0.48028265036301016,0.1215175805272659,6.732999047669762E-4,0.0010034237155638088,0.9999999999999998
261.0,0.3959998066943375,0.4804825046376884,0.1218379944105757,6.750917714859225E-4,0.0010046024859122332,0.9999999999999999
262.0,0.3954824176917125,0.4806786433365333,0.12215629695960264,6.768718685772088E-4,0.0010057701435740468,0.9999999999999997
263.0,0.394970823317446,0.4808711141869159,0.12247249548375398,6.786402362392379E-4,0.0010069267756446316,0.9999999999999997
264.0,0.39446496883997534,0.4810599644131282,0.12278659736310571,6.803969150742152E-4,0.0010080724687162568,0.9999999999999998
265.0,0.39396479995774714,0.4812452407408661,0.12309861004643062,6.821419460770312E-4,0.00100920730887879,0.9999999999999997
266.0,0.3934702627967202,0.4814269894016795,0.12340854104925521,6.83875370624306E-4,0.0010103313817204466,0.9999999999999998
267.0,0.3929813039078725,0.48160525613739014,0.12371639795194486,6.855972304635928E-4,0.0010114447723285724,0.9999999999999998
268.0,0.39249787026471195,0.4817800862044773,0.12402218839781717,6.873075677027395E-4,0.00101254756529046,0.9999999999999997
269.0,0.39201990926079144,0.4819515243784316,0.12432592009128299,6.890064247994062E-4,0.0010136398446941983,0.9999999999999996
270.0,0.391547368707228,0.4821196149580765,0.12462760079601487,6.906938445507367E-4,0.0010147216941295571,0.9999999999999997
271.0,0.39108019683022627,0.48228440176985865,0.12492723833314268,6.923698700831824E-4,0.0010157931966888996,0.9999999999999996
272.0,0.39061834226860676,0.48244592817210635,0.12522484057947594,6.940345448424772E-4,0.0010168544349681294,0.9999999999999997
273.0,0.39016175407133885,0.4826042370592566,0.12552041546575277,6.956879125837603E-4,0.0010179054910676672,0.9999999999999996
274.0,0.38971038169507843,0.4827593708660511,0.12581397097491478,6.973300173618473E-4,0.001018946446593455,0.9999999999999997
275.0,0.38926417500171073,0.482911371571701,0.12610551514040821,6.989609035216465E-4,0.0010199773826579958,0.9999999999999997
276.0,0.3888230842558984,0.48306028070402074,0.1263950560445103,7.005806156887181E-4,0.0010209983798814145,0.9999999999999996
277.0,0.38838706012263474,0.4832061393435313,0.126682601816681,7.02189198759977E-4,0.001022009518392552,0.9999999999999997
278.0,0.38795605366480246,0.4833489881275325,0.12696816063194,7.037866978945343E-4,0.0010230108778300853,0.9999999999999994
279.0,0.387530016340738,0.4834888672541453,0.12725174070926795,7.053731585046795E-4,0.0010240025373436747,0.9999999999999997
280.0,0.3871089000018018,0.4836258164863233,0.12753335031003243,7.06948626246998E-4,0.0010249845755951365,0.9999999999999998
281.0,0.38669265688995397,0.4837598751558345,0.12781299773643792,7.085131470136261E-4,0.0010259570707596422,0.9999999999999998
282.0,0.3862812396353364,0.48389108216721305,0.12809069132999965,7.100667669236382E-4,0.0010269201005269424,0.9999999999999997
283.0,0.3858746012538607,0.4840194760016808,0.12836643947004098,7.116095323145676E-4,0.0010278737421026169,0.9999999999999997
284.0,0.3854726951448025,0.4841450947210397,0.12864025057221404,7.131414897340582E-4,0.0010288180722093452,0.9999999999999996
285.0,0.385075475088402,0.4842679759715344,0.12891213308704336,7.146626859316447E-4,0.0010297531670882048,0.9999999999999997
286.0,0.3846828952434712,0.48438815698768545,0.12918209549849233,7.161731678506612E-4,0.0010306791024999892,0.9999999999999997
287.0,0.38429491014500733,0.4845056745960935,0.129450146322552,7.176729826202755E-4,0.0010315959537265497,0.9999999999999998
288.0,0.3839114747018132,0.4846205652192145,0.12971629410585217,7.191621775476498E-4,0.0010325037955721587,0.9999999999999997
289.0,0.3835325441941246,0.4847328648791057,0.12998054742429427,7.206408001102225E-4,0.0010334027023648949,0.9999999999999997
290.0,0.38315807427124393,0.48484260920114347,0.13024291488170614,7.22108897948113E-4,0.0010342927479580477,0.9999999999999998
291.0,0.3827880209491817,0.4849498334177119,0.13050340510851793,7.235665188566471E-4,0.0010351740057315448,0.9999999999999997
292.0,0.3824223406083042,0.48505457237186367,0.13076202676045945,7.25013710779001E-4,0.0010360465485933963,0.9999999999999997
293.0,0.3820609899909893,0.48515686052095214,0.13101878851727816,7.264505217989626E-4,0.00103691044898116,0.9999999999999998
294.0,0.3817039261992887,0.48525673194023583,0.13127369908147796,7.27877000133809E-4,0.0010377657788634262,0.9999999999999998
295.0,0.38135110669259836,0.4853542203264545,0.1315267671770783,7.292931941272995E-4,0.0010386126097413188,0.9999999999999998
296.0,0.38100248928533564,0.48544935900137776,0.13177800154839361,7.306991522427807E-4,0.0010394510126500154,0.9999999999999998
297.0,0.3806580321446247,0.48554218091532614,0.13202741095883228,7.32094923056404E-4,0.0010402810581602857,0.9999999999999998
298.0,0.38031769378798913,0.48563271865066443,0.13227500418971572,7.334805552504543E-4,0.0010411028163800446,0.9999999999999998
299.0,0.3799814330810525,0.485721004425268,0.13252079003911663,7.348560976067874E-4,0.0010419163569559246,0.9999999999999999
300.0,0.37964920923524653,0.48580707009596164,0.1327647773207164,7.362215990003756E-4,0.0010427217490748613,0.9999999999999997
301.0,0.37932098180552765,0.4858909471619319,0.13300697486268165,7.375771083929591E-4,0.0010435190614656972,0.9999999999999999
302.0,0.3789967106881008,0.48597266676811207,0.13324739150655937,7.389226748268043E-4,0.001044308362400799,0.9999999999999998
303.0,0.37867635611815204,0.486052259708541,0.1334860361061906,7.402583474185644E-4,0.0010450897196976894,0.9999999999999998
304.0,0.3783598786675887,0.4861297564296949,0.1337229175266423,7.415841753532446E-4,0.0010458632007206959,0.9999999999999998
305.0,0.3780472392427881,0.48620518703379334,0.13395804464315755,7.429002078782667E-4,0.00104662887238261,0.9999999999999998
306.0,0.3777383990823544,0.4862785812820784,0.13419142634012304,7.442064942976357E-4,0.001047386801146362,0.9999999999999999
307.0,0.37743331975488376,0.4863499685980684,0.13442307151005475,7.455030839662048E-4,0.001048137053026708,0.9999999999999999
308.0,0.37713196315673797,0.48641937807078534,0.13465298905260056,7.467900262840378E-4,0.0010488796935919312,0.9999999999999999
309.0,0.37683429150982645,0.48648683845795665,0.13488118787356032,7.480673706908689E-4,0.0010496147879655538,0.9999999999999998
310.0,0.37654026735939694,0.4865523781891915,0.1351076768839227,7.493351666606568E-4,0.0010503424008280607,0.9999999999999998
311.0,0.3762498535718345,0.4866160253691316,0.13533246499891888,7.505934636962344E-4,0.0010510625964186362,0.9999999999999998
312.0,0.3759630133324695,0.4866778077805767,0.13555556113709272,7.518423113240502E-4,0.0010517754385369117,1.0
313.0,0.375679710143394,0.4867377528875848,0.1357769742193873,7.530817590890021E-4,0.0010524809905447228,0.9999999999999998
314.0,0.3753999078212871,0.48679588783854794,0.13599671316824757,7.543118565493624E-4,0.0010531793153678777,0.9999999999999999
315.0,0.37512357049524886,0.48685223946924244,0.13621478690673883,7.555326532717913E-4,0.0010538704754979368,0.9999999999999999
316.0,0.3748506626046432,0.4869068343058551,0.1364312043576811,7.567441988264401E-4,0.0010545545329939997,0.9999999999999998
317.0,0.37458114889694993,0.4869596985679843,0.1366459744427989,7.579465427821404E-4,0.0010552315494845046,0.9999999999999998
318.0,0.3743149944256252,0.4870108581716175,0.1368591060818864,7.591397347016807E-4,0.0010559015861690327,0.9999999999999999
319.0,0.37405216454797147,0.48706033873208354,0.13707060819198752,7.603238241371677E-4,0.0010565647038201266,0.9999999999999998
320.0,0.37379262492301607,0.48710816556698183,0.13728048968659134,7.614988606254712E-4,0.0010572209627851118,0.9999999999999999
321.0,0.3735363415093992,0.48715436369908705,0.13748875947484193,7.626648936837526E-4,0.0010578704229879299,0.9999999999999998
322.0,0.37328328056327076,0.4871989578592302,0.13769542646076285,7.638219728050755E-4,0.0010585131439309779,0.9999999999999999
323.0,0.37303340863619666,0.4872419724891561,0.13790049954249603,7.649701474540964E-4,0.0010591491846969562,0.9999999999999999
324.0,0.3727866925730739,0.4872834317443576,0.13810398761155482,7.661094670628358E-4,0.0010597786039507218,0.9999999999999999
325.0,0.37254309951005515,0.487323359496886,0.13830589955209108,7.672399810265283E-4,0.00106040145994115,0.9999999999999999
326.0,0.3723025968724826,0.4873617793381387,0.13850624424017605,7.683617386995496E-4,0.001061017810503002,1.0
327.0,0.372065152372831,0.48739871458162376,0.1387050305430949,7.694747893914215E-4,0.0010616277130587994,0.9999999999999999
328.0,0.37183073400865996,0.4874341882657015,0.1389022673186548,7.705791823628923E-4,0.0010622312246207027,0.9999999999999998
329.0,0.37159931006057584,0.48746822315630345,0.13909796341450606,7.716749668220916E-4,0.0010628284017923984,0.9999999999999999
330.0,0.3713708490902028,0.4875008417496286,0.1392921276674767,7.727621919207591E-4,0.0010634193007709883,0.9999999999999999
331.0,0.3711453199381632,0.48753206627481743,0.1394847689029198,7.738409067505466E-4,0.0010640039773488867,0.9999999999999999
332.0,0.3709226917220678,0.48756191869660337,0.1396758959340736,7.749111603393925E-4,0.0010645824869157207,0.9999999999999999
333.0,0.370702933834515,0.4875904207179424,0.1398655175614343,7.759730016479654E-4,0.001065154884460235,0.9999999999999999
334.0,0.37048601594109976,0.48761759378262043,0.14005364257214137,7.770264795661802E-4,0.0010657212245722028,1.0
335.0,0.37027190797843185,0.48764345907783907,0.1402402797393749,7.780716429097816E-4,0.0010662815614443377,1.0
336.0,0.3700605801521641,0.48766803753677934,0.14042543782176534,7.791085404169967E-4,0.0010668359488742128,0.9999999999999999
337.0,0.36985200293502934,0.48769134984114415,0.14060912556281505,7.801372207452545E-4,0.001067384440266181,1.0
338.0,0.3696461470648879,0.48771341642367916,0.14079135169033166,7.811577324679722E-4,0.0010679270886332984,1.0
339.0,0.3694429835427837,0.48773425747067245,0.1409721249158732,7.821701240714068E-4,0.001068463946599253,1.0
340.0,0.36924248363101064,0.487753892924433,0.1411514539342045,7.831744439515714E-4,0.0010689950664002934,1.0
341.0,0.3690446188511883,0.48777234248574813,0.14132934742276523,7.841707404112164E-4,0.0010695204998871625,1.0
342.0,0.36884936098234716,0.48778962561632017,0.14150581404114876,7.851590616568716E-4,0.0010700402985270318,1.0
343.0,0.3686566820590238,0.4878057615411824,0.14168086243059239,7.861394557959521E-4,0.0010705545134054384,1.0
344.0,0.36846655436936526,0.48782076925109435,0.1418545012134782,7.871119708339255E-4,0.0010710631952282237,0.9999999999999999
345.0,0.36827895045324327,0.4878346675049167,0.14202673899284493,7.880766546715379E-4,0.0010715663943234748,0.9999999999999999
346.0,0.36809384310037835,0.48784747483196594,0.1421975843519101,7.890335551021023E-4,0.0010720641606434657,0.9999999999999999
347.0,0.3679112053484731,0.4878592095343485,0.14236704585360288,7.899827198088432E-4,0.001072556543766601,0.9999999999999998
348.0,0.3677310104813556,0.48786988968927564,0.1425351320401071,7.909241963623008E-4,0.0010730435928993597,1.0
349.0,0.367553232027132,0.4878795331513574,0.1427018514324145,7.918580322177918E-4,0.0010735253568782406,1.0
350.0,0.3673778437563494,0.48788815755487785,0.14286721252988804,7.927842747129275E-4,0.0010740018841717076,0.9999999999999999
351.0,0.36720481968016777,0.4878957803160499,0.1430312238098349,7.937029710651867E-4,0.0010744732228821366,0.9999999999999999
352.0,0.36703413404854196,0.48790241863525113,0.14319389372708952,7.946141683695437E-4,0.001074939420747761,1.0
353.0,0.3668657613484132,0.48790808949923986,0.14335523071360604,7.955179135961511E-4,0.0010754005251446183,0.9999999999999998
354.0,0.3666996763019104,0.48791280968335254,0.14351524317806033,7.964142535880753E-4,0.0010758565830884964,0.9999999999999999
355.0,0.366535853864561,0.4879165957536815,0.1436739395054614,7.973032350590852E-4,0.0010763076412368797,0.9999999999999999
356.0,0.3663742692235115,0.4879194640692342,0.14383132805677182,7.981849045914931E-4,0.0010767537458908935,0.9999999999999999
357.0,0.3662148977957578,0.48792143078407324,0.14398741716853758,7.990593086340456E-4,0.0010771949429972502,0.9999999999999999
358.0,0.366057715226385,0.4879225118494382,0.14414221515252662,7.999264934998663E-4,0.0010776312781501918,1.0
359.0,0.36590269738681724,0.4879227230158484,0.1442957302953764,8.007865053644482E-4,0.001078062796593433,0.9999999999999999
360.0,0.36574982037307646,0.48792207983518765,0.14444797085824998,8.016393902636947E-4,0.0010784895432221031,0.9999999999999999
361.0,0.3655990605040518,0.48792059766277046,0.14459894507650095,8.024851940920091E-4,0.0010789115625846858,0.9999999999999999
362.0,0.36545039431977766,0.48791829165939016,0.14474866115934665,8.033239626004324E-4,0.0010793288988849578,0.9999999999999999
363.0,0.36530379857972234,0.48791517679334906,0.14489712728954973,8.041557413948276E-4,0.0010797415959839262,0.9999999999999999
364.0,0.36515925026108537,0.4879112678424705,0.14504435162310808,8.049805759341104E-4,0.0010801496974017638,0.9999999999999999
365.0,0.3650167265571052,0.48790657939609355,0.1451903422889528,8.057985115285258E-4,0.0010805532463197406,0.9999999999999998
366.0,0.3648762048753762,0.48790112585704937,0.14533510738865416,8.06609593337971E-4,0.001080952285582157,0.9999999999999999
367.0,0.36473766283617504,0.4878949214436208,0.14547865499613535,8.074138663703596E-4,0.0010813468576982709,0.9999999999999998
368.0,0.3646010782707972,0.48788798019148405,0.1456209931573943,8.08211375480033E-4,0.0010817370048442246,0.9999999999999999
369.0,0.3644664292199025,0.4878803159556333,0.1457621298902328,8.090021653662134E-4,0.0010821227688649685,0.9999999999999997
370.0,0.36433369393187065,0.4878719424122881,0.1459020731839934,8.097862805714988E-4,0.0010825041912761815,0.9999999999999999
371.0,0.3642028508611658,0.4878628730607838,0.14604083099930362,8.105637654804014E-4,0.0010828813132661898,0.9999999999999998
372.0,0.36407387866671137,0.48785312122544505,0.14617841126782766,8.113346643179261E-4,0.0010832541756978817,0.9999999999999999
373.0,0.36394675621027356,0.48784270005744246,0.14631482189202502,8.120990211481904E-4,0.0010836228191106196,0.9999999999999999
374.0,0.36382146255485515,0.48783162253663287,0.14645007074491664,8.128568798730837E-4,0.0010839872837221484,1.0
375.0,0.3636979769630981,0.4878199014733826,0.1465841656698577,8.136082842309674E-4,0.001084347609430502,0.9999999999999999
376.0,0.36357627889569616,0.48780754951037486,0.14671711448031752,8.143532777954125E-4,0.0010847038358159037,1.0
377.0,0.3634563480098167,0.48779457912440044,0.14684892495966614,8.150919039739764E-4,0.0010850560021426656,1.0
378.0,0.3633381641575317,0.48778100262813234,0.14697960486096776,8.158242060070176E-4,0.0010854041473610833,0.9999999999999999
379.0,0.36322170738425874,0.4877668321718846,0.14710916190678064,8.165502269665466E-4,0.001085748310109325,0.9999999999999999
380.0,0.3631069579272111,0.4877520797453548,0.14723760378896356,8.172700097551152E-4,0.001086088528715321,0.9999999999999998
381.0,0.36299389621385686,0.48773675717935094,0.1473649381684887,8.179835971047404E-4,0.0010864248411986434,0.9999999999999999
382.0,0.3628825028603881,0.48772087614750276,0.14749117267526074,8.186910315758647E-4,0.0010867572852723876,0.9999999999999999
383.0,0.3627727586701988,0.48770444816795727,0.14761631490794236,8.193923555563508E-4,0.0010870858983450438,0.9999999999999999
384.0,0.3626646446323725,0.48768748460505884,0.14774037243378557,8.200876112605118E-4,0.001087410717522369,0.9999999999999999
385.0,0.3625581419201788,0.4876699966710141,0.14786335278846943,8.207768407281742E-4,0.0010877317796092515,0.9999999999999998
386.0,0.3624532318895796,0.4876519954275415,0.14798526347594332,8.214600858237756E-4,0.0010880491211115717,0.9999999999999998
387.0,0.36234989607774426,0.48763349178750565,0.14810611196827636,8.221373882354942E-4,0.0010883627782380587,0.9999999999999998
388.0,0.36224811620157404,0.4876144965165368,0.1482259057055124,8.228087894744119E-4,0.0010886727869021413,0.9999999999999998
389.0,0.36214787415623595,0.48759502023463563,0.14834465209553074,8.234743308737079E-4,0.001088979182723795,0.9999999999999998
390.0,0.36204915201370547,0.4875750734177627,0.14846235851391243,8.241340535878855E-4,0.0010892820010313827,0.9999999999999998
391.0,0.3619519320213186,0.4875546663994137,0.14857903230381203,8.247879985920285E-4,0.0010895812768634925,0.9999999999999998
392.0,0.3618561966003331,0.48753380937218016,0.14869468077583478,8.254362066810887E-4,0.0010898770449707682,0.9999999999999999
393.0,0.3617619283444985,0.4875125123892954,0.14880931120791907,8.260787184692033E-4,0.0010901693398177356,0.9999999999999999
394.0,0.36166911001863566,0.48749078536616636,0.14892293084522418,8.267155743890419E-4,0.0010904581955846241,1.0
395.0,0.36157772455722503,0.48746863808189134,0.14903554690002316,8.273468146911819E-4,0.0010907436461691817,1.0
396.0,0.3614877550630039,0.48744608018076324,0.14914716655160073,8.279724794435141E-4,0.0010910257251884852,1.0
397.0,0.36139918480557304,0.4874231211737592,0.14925779694615623,8.285926085306747E-4,0.0010913044659807448,0.9999999999999999
398.0,0.3613119972200117,0.48739977044001603,0.1493674451967115,8.292072416535059E-4,0.001091579901607103,0.9999999999999999
399.0,0.3612261759055023,0.48737603722829215,0.14947611838302338,8.298164183285438E-4,0.001091852064853429,0.9999999999999998
400.0,0.3611417046239633,0.4873519306584156,0.14958382355150132,8.30420177887533E-4,0.001092120988232104,0.9999999999999998
401.0,0.36105856729869124,0.4873274597227185,0.1496905677151293,8.310185594769673E-4,0.0010923867039838058,0.9999999999999999
402.0,0.360976748013012,0.4873026332874583,0.1497963578533926,8.316116020576566E-4,0.0010926492440792824,0.9999999999999999
403.0,0.36089623100894014,0.48727746009422535,0.14990120091220893,8.321993444043193E-4,0.0010929086402211234,0.9999999999999999
404.0,0.36081700068584777,0.48725194876133726,0.15000510380386411,8.327818251052004E-4,0.0010931649238455235,0.9999999999999998
405.0,0.3607390415991416,0.4872261077852204,0.1501080734069521,8.333590825617128E-4,0.00109341812612404,0.9999999999999999
406.0,0.3606623384589491,0.48719994554177803,0.15021011656631927,8.339311549881047E-4,0.0010936682779653455,0.9999999999999999
407.0,0.36058687612881324,0.4871734702877455,0.150311240093013,8.344980804111497E-4,0.0010939154100169726,0.9999999999999999
408.0,0.36051263962439584,0.48714669016203277,0.15041145076423434,8.350598966698605E-4,0.0010941595526670542,0.9999999999999998
409.0,0.36043961411218967,0.4871196131870541,0.15051075532329483,8.356166414152267E-4,0.001094400736046056,0.9999999999999999
410.0,0.3603677849082391,0.487092247270045,0.1506091604795773,8.361683521099734E-4,0.0010946389900285034,0.9999999999999999
411.0,0.3602971374768693,0.4870646002043669,0.1507066729085006,8.367150660283447E-4,0.001094874344234701,0.9999999999999999
412.0,0.3602276574294241,0.4870366796707991,0.15080329925148833,8.372568202559067E-4,0.0010951068280324484,1.0
413.0,0.36015933052301213,0.4870084932388184,0.15089904611594124,8.377936516893733E-4,0.001095336470538746,0.9999999999999998
414.0,0.36009214265926187,0.4869800483678666,0.15099392007521345,8.383255970364534E-4,0.0010955633006214961,0.9999999999999999
415.0,0.3600260798830846,0.48695135240860604,0.15108792766859236,8.388526928157182E-4,0.0010957873469011978,0.9999999999999999
416.0,0.35996112838144617,0.4869224126041624,0.1511810754012822,8.393749753564897E-4,0.0010960086377526344,0.9999999999999999
417.0,0.3598972744821471,0.4868932360913565,0.15127336974439104,8.39892480798749E-4,0.0010962272013065536,1.0
418.0,0.35983450465261074,0.4868638299019233,0.15136481713492145,8.404052450930635E-4,0.0010964430654513426,0.9999999999999999
419.0,0.3597728054986803,0.4868342009637199,0.15145542397576447,8.409133040005358E-4,0.0010966562578346955,0.9999999999999999
420.0,0.35971216376342346,0.4868043561019213,0.15154519663569707,8.414166930927692E-4,0.0010968668058652735,1.0
421.0,0.3596525663259459,0.48677430204020505,0.1516341414493827,8.419154477518534E-4,0.0010970747367143596,0.9999999999999998
422.0,0.3595940002002125,0.48674404540192406,0.15172226471737543,8.424096031703686E-4,0.0010972800773175044,0.9999999999999999
423.0,0.35953645253387717,0.48671359271126813,0.151809572706127,8.428991943514065E-4,0.0010974828543761667,1.0
424.0,0.3594799106071206,0.4866829503944143,0.15189607164799707,8.433842561086106E-4,0.0010976830943593473,0.9999999999999999
425.0,0.3594243618314959,0.48665212478066583,0.15198176774126676,8.438648230662328E-4,0.0010978808235052144,0.9999999999999999
426.0,0.35936979374878286,0.4866211221035803,0.15206666715015488,8.443409296592081E-4,0.0010980760678227228,1.0
427.0,0.35931619402984977,0.4865899485020863,0.15215077600483737,8.448126101332445E-4,0.0010982688530932262,1.0
428.0,0.3592635504735236,0.4865586100215898,0.15223410040146956,8.452798985449318E-4,0.0010984592048720822,0.9999999999999999
429.0,0.35921185100546776,0.48652711261506876,0.15231664640221135,8.45742828761864E-4,0.0010986471484902506,1.0
430.0,0.35916108367706817,0.486495462144158,0.1523984200352551,8.462014344627794E-4,0.0010988327090558836,0.9999999999999999
431.0,0.35911123666432715,0.48646366438022276,0.1524794272948564,8.46655749137716E-4,0.0010990159114559102,0.9999999999999999
432.0,0.3590622982667649,0.48643172500542187,0.15255967414136737,8.471058060881811E-4,0.0010991967803576125,1.0
433.0,0.3590142569063292,0.4863996496137604,0.1526391665012728,8.475516384273376E-4,0.001099375340210195,0.9999999999999999
434.0,0.35896710112631264,0.48636744371213203,0.15271791026722875,8.479932790802032E-4,0.0010995516152463465,0.9999999999999999
435.0,0.3589208195902777,0.4863351127213508,0.15279591129810377,8.484307607838659E-4,0.001099725629483796,1.0
436.0,0.35887540108098964,0.48630266197717315,0.15287317541902257,8.488641160877119E-4,0.0010998974067268595,1.0
437.0,0.3588308344993569,0.4862700967313092,0.15294970842141217,8.492933773536688E-4,0.0011000669705679806,0.9999999999999999
438.0,0.3587871088633791,0.4862374221524246,0.15302551606305048,8.497185767564618E-4,0.001100234344389264,0.9999999999999999
439.0,0.3587442133071032,0.4862046433271317,0.15310060406811712,8.501397462838825E-4,0.0011003995513640008,0.9999999999999999
440.0,0.35870213707958637,0.48617176526097156,0.15317497812724673,8.505569177370725E-4,0.001100562614458188,1.0
441.0,0.35866086954386717,0.48613879287938555,0.15324864389758436,8.509701227308185E-4,0.001100723556432038,1.0
442.0,0.35862040017594377,0.4861057310286777,0.15332160700284314,8.513793926938602E-4,0.001100882399841485,1.0
443.0,0.3585807185637599,0.486072584476967,0.15339387303336421,8.517847588692105E-4,0.0011010391670396788,0.9999999999999998
444.0,0.35854181440619803,0.48603935791513037,0.15346544754617863,8.521862523144883E-4,0.0011011938801784753,1.0
445.0,0.3585036775120802,0.48600605595773616,0.15353633606507144,8.525839039022626E-4,0.0011013465612099186,1.0
446.0,0.3584662977991759,0.4859726831439682,0.15360654408064778,8.529777443204076E-4,0.0011014972318877147,0.9999999999999999
447.0,0.35842966529321746,0.48593924393854043,0.15367607705040096,8.533678040724708E-4,0.0011016459137686988,1.0
448.0,0.35839377012692275,0.4859057427326024,0.15374494039878248,8.537541134780502E-4,0.001101792628214295,1.0
449.0,0.3583586025390251,0.48587218384463565,0.15381313951727404,8.541367026731839E-4,0.0011019373963919673,0.9999999999999999
450.0,0.35832415287331026,0.4858385715213409,0.15388067976446135,8.545156016107494E-4,0.0011020802392766663,1.0
451.0,0.3582904115776609,0.4858049099385162,0.1539475664661097,8.548908400608742E-4,0.0011022211776522649,0.9999999999999998
452.0,0.35825736920310775,0.48577120320192635,0.15401380491524147,8.55262447611355E-4,0.0011023602321129887,0.9999999999999999
453.0,0.3582250164028884,0.48573745534816326,0.15407940037221532,8.556304536680882E-4,0.001102497423064839,0.9999999999999999
454.0,0.3581933439315127,0.4857036703454976,0.15414435806480709,8.559948874555103E-4,0.001102632770727007,0.9999999999999999
455.0,0.35816234264383545,0.4856698520947218,0.1542086831882923,8.563557780170465E-4,0.0011027662951332818,0.9999999999999998
